Subscribers,Delay (ms)
6 Subscribers,1467.03
6 Subscribers,1466.51
6 Subscribers,1465.25
6 Subscribers,1465.20
6 Subscribers,1465.18
6 Subscribers,1465.03
6 Subscribers,1464.40
6 Subscribers,1464.22
6 Subscribers,1463.67
6 Subscribers,1463.55
6 Subscribers,1463.35
6 Subscribers,1463.30
6 Subscribers,1463.01
6 Subscribers,1462.83
6 Subscribers,1462.54
6 Subscribers,1461.08
6 Subscribers,1460.54
6 Subscribers,1460.49
6 Subscribers,1460.33
6 Subscribers,1458.95
6 Subscribers,1458.67
6 Subscribers,1458.59
6 Subscribers,1458.48
6 Subscribers,1458.10
6 Subscribers,1457.83
6 Subscribers,1457.35
6 Subscribers,1457.34
6 Subscribers,1457.14
6 Subscribers,1456.60
6 Subscribers,1456.56
6 Subscribers,1456.16
6 Subscribers,1455.93
6 Subscribers,1455.40
6 Subscribers,1455.01
6 Subscribers,1454.85
6 Subscribers,1453.62
6 Subscribers,1453.59
6 Subscribers,1453.54
6 Subscribers,1453.50
6 Subscribers,1453.46
6 Subscribers,1453.27
6 Subscribers,1452.46
6 Subscribers,1451.81
6 Subscribers,1451.67
6 Subscribers,1451.40
6 Subscribers,1451.17
6 Subscribers,1450.95
6 Subscribers,1450.40
6 Subscribers,1450.03
6 Subscribers,1449.93
6 Subscribers,1449.61
6 Subscribers,1449.14
6 Subscribers,1449.06
6 Subscribers,1448.70
6 Subscribers,1447.49
6 Subscribers,1447.25
6 Subscribers,1447.22
6 Subscribers,1446.85
6 Subscribers,1446.68
6 Subscribers,1446.68
6 Subscribers,1445.96
6 Subscribers,1445.69
6 Subscribers,1445.35
6 Subscribers,1444.82
6 Subscribers,1444.54
6 Subscribers,1444.13
6 Subscribers,1444.04
6 Subscribers,1443.37
6 Subscribers,1443.24
6 Subscribers,1442.74
6 Subscribers,1442.41
6 Subscribers,1442.23
6 Subscribers,1441.93
6 Subscribers,1441.42
6 Subscribers,1441.21
6 Subscribers,1441.14
6 Subscribers,1440.75
6 Subscribers,1440.57
6 Subscribers,1440.38
6 Subscribers,1440.08
6 Subscribers,1439.94
6 Subscribers,1439.67
6 Subscribers,1439.17
6 Subscribers,1438.79
6 Subscribers,1438.65
6 Subscribers,1438.09
6 Subscribers,1437.01
6 Subscribers,1436.93
6 Subscribers,1436.05
6 Subscribers,1435.21
6 Subscribers,1433.49
6 Subscribers,1433.44
6 Subscribers,1432.44
6 Subscribers,1432.41
6 Subscribers,1432.34
6 Subscribers,1432.22
6 Subscribers,1432.07
6 Subscribers,1431.69
6 Subscribers,1431.32
6 Subscribers,1430.05
6 Subscribers,1429.73
6 Subscribers,1428.44
6 Subscribers,1427.93
6 Subscribers,1427.46
6 Subscribers,1427.36
6 Subscribers,1426.78
6 Subscribers,1426.64
6 Subscribers,1424.90
6 Subscribers,1424.35
6 Subscribers,1423.82
6 Subscribers,1423.74
6 Subscribers,1423.59
6 Subscribers,1423.57
6 Subscribers,1423.39
6 Subscribers,1423.34
6 Subscribers,1423.32
6 Subscribers,1422.98
6 Subscribers,1422.67
6 Subscribers,1422.56
6 Subscribers,1421.32
6 Subscribers,1420.99
6 Subscribers,1420.52
6 Subscribers,1420.21
6 Subscribers,1420.01
6 Subscribers,1419.81
6 Subscribers,1419.15
6 Subscribers,1417.50
6 Subscribers,1416.97
6 Subscribers,1416.83
6 Subscribers,1416.73
6 Subscribers,1416.47
6 Subscribers,1416.41
6 Subscribers,1415.73
6 Subscribers,1415.43
6 Subscribers,1415.17
6 Subscribers,1415.17
6 Subscribers,1414.73
6 Subscribers,1414.30
6 Subscribers,1414.26
6 Subscribers,1412.30
6 Subscribers,1412.24
6 Subscribers,1411.94
6 Subscribers,1411.80
6 Subscribers,1411.76
6 Subscribers,1411.69
6 Subscribers,1410.39
6 Subscribers,1410.23
6 Subscribers,1410.22
6 Subscribers,1409.81
6 Subscribers,1409.41
6 Subscribers,1408.76
6 Subscribers,1408.72
6 Subscribers,1408.37
6 Subscribers,1408.30
6 Subscribers,1408.11
6 Subscribers,1407.30
6 Subscribers,1407.27
6 Subscribers,1407.17
6 Subscribers,1406.09
6 Subscribers,1405.79
6 Subscribers,1405.42
6 Subscribers,1404.25
6 Subscribers,1403.83
6 Subscribers,1403.35
6 Subscribers,1403.34
6 Subscribers,1403.29
6 Subscribers,1403.26
6 Subscribers,1403.00
6 Subscribers,1402.44
6 Subscribers,1402.44
6 Subscribers,1402.27
6 Subscribers,1401.43
6 Subscribers,1401.31
6 Subscribers,1400.51
6 Subscribers,1400.14
6 Subscribers,1399.92
6 Subscribers,1398.92
6 Subscribers,1397.86
6 Subscribers,1397.38
6 Subscribers,1396.33
6 Subscribers,1396.23
6 Subscribers,1396.05
6 Subscribers,1395.93
6 Subscribers,1395.28
6 Subscribers,1394.70
6 Subscribers,1392.90
6 Subscribers,1392.34
6 Subscribers,1391.43
6 Subscribers,1390.93
6 Subscribers,1390.34
6 Subscribers,1390.18
6 Subscribers,1389.94
6 Subscribers,1389.33
6 Subscribers,1388.96
6 Subscribers,1387.63
6 Subscribers,1387.56
6 Subscribers,1387.34
6 Subscribers,1387.28
6 Subscribers,1387.12
6 Subscribers,1385.82
6 Subscribers,1384.51
6 Subscribers,1384.33
6 Subscribers,1382.71
6 Subscribers,1382.63
6 Subscribers,1382.17
6 Subscribers,1380.04
6 Subscribers,1378.98
6 Subscribers,1378.29
6 Subscribers,1377.47
6 Subscribers,1377.00
6 Subscribers,1376.59
6 Subscribers,1376.42
6 Subscribers,1376.00
6 Subscribers,1375.77
6 Subscribers,1373.78
6 Subscribers,1373.54
6 Subscribers,1372.89
6 Subscribers,1372.80
6 Subscribers,1372.56
6 Subscribers,1372.11
6 Subscribers,1371.57
6 Subscribers,1371.53
6 Subscribers,1370.81
6 Subscribers,1370.44
6 Subscribers,1370.10
6 Subscribers,1369.72
6 Subscribers,1369.22
6 Subscribers,1368.77
6 Subscribers,1368.65
6 Subscribers,1368.49
6 Subscribers,1368.48
6 Subscribers,1367.55
6 Subscribers,1367.37
6 Subscribers,1366.76
6 Subscribers,1365.75
6 Subscribers,1365.46
6 Subscribers,1365.30
6 Subscribers,1365.26
6 Subscribers,1365.22
6 Subscribers,1365.20
6 Subscribers,1364.81
6 Subscribers,1364.80
6 Subscribers,1364.69
6 Subscribers,1364.39
6 Subscribers,1363.45
6 Subscribers,1363.44
6 Subscribers,1363.09
6 Subscribers,1361.29
6 Subscribers,1360.48
6 Subscribers,1359.34
6 Subscribers,1359.34
6 Subscribers,1359.07
6 Subscribers,1359.00
6 Subscribers,1358.68
6 Subscribers,1358.19
6 Subscribers,1357.97
6 Subscribers,1357.34
6 Subscribers,1357.21
6 Subscribers,1355.98
6 Subscribers,1355.68
6 Subscribers,1353.95
6 Subscribers,1353.11
6 Subscribers,1352.94
6 Subscribers,1352.74
6 Subscribers,1352.72
6 Subscribers,1352.70
6 Subscribers,1352.36
6 Subscribers,1351.77
6 Subscribers,1351.24
6 Subscribers,1351.18
6 Subscribers,1349.73
6 Subscribers,1349.40
6 Subscribers,1349.09
6 Subscribers,1348.89
6 Subscribers,1348.09
6 Subscribers,1346.55
6 Subscribers,1346.04
6 Subscribers,1345.78
6 Subscribers,1345.01
6 Subscribers,1344.77
6 Subscribers,1344.71
6 Subscribers,1344.66
6 Subscribers,1344.53
6 Subscribers,1344.45
6 Subscribers,1344.39
6 Subscribers,1343.93
6 Subscribers,1343.90
6 Subscribers,1342.60
6 Subscribers,1342.37
6 Subscribers,1342.24
6 Subscribers,1341.97
6 Subscribers,1341.09
6 Subscribers,1340.69
6 Subscribers,1340.68
6 Subscribers,1340.05
6 Subscribers,1339.06
6 Subscribers,1335.35
6 Subscribers,1335.32
6 Subscribers,1335.23
6 Subscribers,1334.61
6 Subscribers,1334.08
6 Subscribers,1333.35
6 Subscribers,1333.35
6 Subscribers,1332.99
6 Subscribers,1332.13
6 Subscribers,1331.82
6 Subscribers,1331.38
6 Subscribers,1331.20
6 Subscribers,1331.15
6 Subscribers,1331.04
6 Subscribers,1330.22
6 Subscribers,1329.61
6 Subscribers,1329.17
6 Subscribers,1329.07
6 Subscribers,1328.36
6 Subscribers,1328.32
6 Subscribers,1328.15
6 Subscribers,1326.37
6 Subscribers,1326.18
6 Subscribers,1325.94
6 Subscribers,1325.91
6 Subscribers,1325.84
6 Subscribers,1325.83
6 Subscribers,1325.73
6 Subscribers,1325.65
6 Subscribers,1325.13
6 Subscribers,1324.80
6 Subscribers,1323.64
6 Subscribers,1323.34
6 Subscribers,1323.34
6 Subscribers,1323.31
6 Subscribers,1323.15
6 Subscribers,1323.14
6 Subscribers,1323.00
6 Subscribers,1322.48
6 Subscribers,1320.88
6 Subscribers,1320.15
6 Subscribers,1319.10
6 Subscribers,1319.09
6 Subscribers,1318.88
6 Subscribers,1318.61
6 Subscribers,1317.27
6 Subscribers,1316.82
6 Subscribers,1316.74
6 Subscribers,1316.54
6 Subscribers,1315.81
6 Subscribers,1315.42
6 Subscribers,1313.54
6 Subscribers,1312.79
6 Subscribers,1312.75
6 Subscribers,1312.47
6 Subscribers,1312.10
6 Subscribers,1311.86
6 Subscribers,1311.76
6 Subscribers,1311.39
6 Subscribers,1311.05
6 Subscribers,1308.99
6 Subscribers,1308.58
6 Subscribers,1307.17
6 Subscribers,1306.48
6 Subscribers,1306.31
6 Subscribers,1305.41
6 Subscribers,1304.81
6 Subscribers,1304.65
6 Subscribers,1304.14
6 Subscribers,1303.99
6 Subscribers,1303.42
6 Subscribers,1303.41
6 Subscribers,1303.32
6 Subscribers,1302.61
6 Subscribers,1301.92
6 Subscribers,1301.69
6 Subscribers,1301.69
6 Subscribers,1301.32
6 Subscribers,1301.08
6 Subscribers,1300.45
6 Subscribers,1300.07
6 Subscribers,1299.88
6 Subscribers,1299.78
6 Subscribers,1299.35
6 Subscribers,1298.74
6 Subscribers,1298.46
6 Subscribers,1298.00
6 Subscribers,1297.42
6 Subscribers,1297.06
6 Subscribers,1295.63
6 Subscribers,1294.49
6 Subscribers,1293.92
6 Subscribers,1290.33
6 Subscribers,1289.84
6 Subscribers,1288.75
6 Subscribers,1288.24
6 Subscribers,1288.20
6 Subscribers,1287.83
6 Subscribers,1286.88
6 Subscribers,1285.28
6 Subscribers,1284.91
6 Subscribers,1284.42
6 Subscribers,1282.88
6 Subscribers,1282.05
6 Subscribers,1281.21
6 Subscribers,1279.18
6 Subscribers,1276.50
6 Subscribers,1275.95
6 Subscribers,1275.62
6 Subscribers,1274.89
6 Subscribers,1274.69
6 Subscribers,1273.59
6 Subscribers,1273.08
6 Subscribers,1271.99
6 Subscribers,1271.75
6 Subscribers,1271.12
6 Subscribers,1270.92
6 Subscribers,1270.06
6 Subscribers,1269.17
6 Subscribers,1268.65
6 Subscribers,1268.25
6 Subscribers,1267.69
6 Subscribers,1267.49
6 Subscribers,1265.55
6 Subscribers,1265.28
6 Subscribers,1264.40
6 Subscribers,1264.07
6 Subscribers,1263.36
6 Subscribers,1263.27
6 Subscribers,1262.81
6 Subscribers,1261.35
6 Subscribers,1261.03
6 Subscribers,1261.02
6 Subscribers,1261.01
6 Subscribers,1260.96
6 Subscribers,1260.15
6 Subscribers,1259.34
6 Subscribers,1257.86
6 Subscribers,1257.02
6 Subscribers,1256.08
6 Subscribers,1254.63
6 Subscribers,1254.30
6 Subscribers,1253.32
6 Subscribers,1252.60
6 Subscribers,1251.90
6 Subscribers,1251.54
6 Subscribers,1251.33
6 Subscribers,1249.48
6 Subscribers,1249.31
6 Subscribers,1248.24
6 Subscribers,1247.75
6 Subscribers,1247.01
6 Subscribers,1246.86
6 Subscribers,1244.66
6 Subscribers,1243.32
6 Subscribers,1242.77
6 Subscribers,1238.87
6 Subscribers,1238.49
6 Subscribers,1238.19
6 Subscribers,1238.09
6 Subscribers,1236.09
6 Subscribers,1235.17
6 Subscribers,1233.88
6 Subscribers,1233.57
6 Subscribers,1230.77
6 Subscribers,1228.34
6 Subscribers,1227.92
6 Subscribers,1227.09
6 Subscribers,1226.35
6 Subscribers,1224.19
6 Subscribers,1224.09
6 Subscribers,1224.08
6 Subscribers,1223.91
6 Subscribers,1223.76
6 Subscribers,1223.02
6 Subscribers,1221.30
6 Subscribers,1219.43
6 Subscribers,1219.05
6 Subscribers,1216.76
6 Subscribers,1216.07
6 Subscribers,1215.61
6 Subscribers,1213.41
6 Subscribers,1212.53
6 Subscribers,1208.67
6 Subscribers,1208.12
6 Subscribers,1207.74
6 Subscribers,1206.72
6 Subscribers,1205.81
6 Subscribers,1205.00
6 Subscribers,1204.38
6 Subscribers,1203.56
6 Subscribers,1203.34
6 Subscribers,1203.28
6 Subscribers,1202.59
6 Subscribers,1201.79
6 Subscribers,1199.18
6 Subscribers,1198.31
6 Subscribers,1192.59
6 Subscribers,1192.44
6 Subscribers,1191.95
6 Subscribers,1189.33
6 Subscribers,1186.79
6 Subscribers,1184.48
6 Subscribers,1181.96
6 Subscribers,1181.64
6 Subscribers,1181.47
6 Subscribers,1181.44
6 Subscribers,1181.31
6 Subscribers,1180.83
6 Subscribers,1180.35
6 Subscribers,1179.48
6 Subscribers,1178.37
6 Subscribers,1176.43
6 Subscribers,1176.13
6 Subscribers,1175.62
6 Subscribers,1174.32
6 Subscribers,1170.78
6 Subscribers,1168.54
6 Subscribers,1167.91
6 Subscribers,1166.70
6 Subscribers,1165.57
6 Subscribers,1165.21
6 Subscribers,1164.81
6 Subscribers,1162.28
6 Subscribers,1160.92
6 Subscribers,1160.89
6 Subscribers,1160.38
6 Subscribers,1159.43
6 Subscribers,1158.56
6 Subscribers,1155.42
6 Subscribers,1155.15
6 Subscribers,1153.92
6 Subscribers,1152.30
6 Subscribers,1152.02
6 Subscribers,1151.46
6 Subscribers,1150.09
6 Subscribers,1148.66
6 Subscribers,1148.62
6 Subscribers,1148.62
6 Subscribers,1147.80
6 Subscribers,1147.73
6 Subscribers,1147.38
6 Subscribers,1145.95
6 Subscribers,1145.36
6 Subscribers,1144.80
6 Subscribers,1144.71
6 Subscribers,1142.65
6 Subscribers,1140.80
6 Subscribers,1140.70
6 Subscribers,1140.02
6 Subscribers,1139.08
6 Subscribers,1137.31
6 Subscribers,1133.43
6 Subscribers,1132.50
6 Subscribers,1131.23
6 Subscribers,1129.68
6 Subscribers,1128.73
6 Subscribers,1127.25
6 Subscribers,1124.02
6 Subscribers,1122.43
6 Subscribers,1121.98
6 Subscribers,1119.72
6 Subscribers,1115.35
6 Subscribers,1115.33
6 Subscribers,1111.11
6 Subscribers,1110.04
6 Subscribers,1109.29
6 Subscribers,1102.67
6 Subscribers,1101.19
6 Subscribers,1099.63
6 Subscribers,1097.84
6 Subscribers,1097.78
6 Subscribers,1086.96
6 Subscribers,1085.45
6 Subscribers,1084.70
6 Subscribers,1084.29
6 Subscribers,1083.22
6 Subscribers,1082.48
6 Subscribers,1081.19
6 Subscribers,1080.81
6 Subscribers,1078.64
6 Subscribers,1077.31
6 Subscribers,1077.09
6 Subscribers,1074.19
6 Subscribers,1072.53
6 Subscribers,1072.16
6 Subscribers,1071.88
6 Subscribers,1071.23
6 Subscribers,1070.33
6 Subscribers,1069.61
6 Subscribers,1064.47
6 Subscribers,1064.10
6 Subscribers,1060.38
6 Subscribers,1060.32
6 Subscribers,1057.17
6 Subscribers,1052.71
6 Subscribers,1050.47
6 Subscribers,1050.18
6 Subscribers,1047.39
6 Subscribers,1045.80
6 Subscribers,1045.27
6 Subscribers,1044.25
6 Subscribers,1041.29
6 Subscribers,1040.11
6 Subscribers,1038.57
6 Subscribers,1034.74
6 Subscribers,1033.67
6 Subscribers,1033.28
6 Subscribers,1032.07
6 Subscribers,1030.73
6 Subscribers,1030.47
6 Subscribers,1030.30
6 Subscribers,1029.15
6 Subscribers,1028.00
6 Subscribers,1027.80
6 Subscribers,1025.98
6 Subscribers,1023.47
6 Subscribers,1022.02
6 Subscribers,1020.28
6 Subscribers,1018.60
6 Subscribers,1018.12
6 Subscribers,1017.77
6 Subscribers,1016.36
6 Subscribers,1012.78
6 Subscribers,1012.37
6 Subscribers,1008.04
6 Subscribers,1006.97
6 Subscribers,1006.95
6 Subscribers,1006.31
6 Subscribers,1002.38
6 Subscribers,1002.18
6 Subscribers,1001.96
6 Subscribers,1001.39
6 Subscribers,999.49
6 Subscribers,999.36
6 Subscribers,997.98
6 Subscribers,997.91
6 Subscribers,996.79
6 Subscribers,996.17
6 Subscribers,995.59
6 Subscribers,994.97
6 Subscribers,994.23
6 Subscribers,994.22
6 Subscribers,994.18
6 Subscribers,991.62
6 Subscribers,990.42
6 Subscribers,989.60
6 Subscribers,988.65
6 Subscribers,986.25
6 Subscribers,985.20
6 Subscribers,984.47
6 Subscribers,983.67
6 Subscribers,983.33
6 Subscribers,982.42
6 Subscribers,982.30
6 Subscribers,982.24
6 Subscribers,981.79
6 Subscribers,981.74
6 Subscribers,980.93
6 Subscribers,980.29
6 Subscribers,979.87
6 Subscribers,979.24
6 Subscribers,978.54
6 Subscribers,977.30
6 Subscribers,977.00
6 Subscribers,975.85
6 Subscribers,975.05
6 Subscribers,975.00
6 Subscribers,974.57
6 Subscribers,974.45
6 Subscribers,974.16
6 Subscribers,974.02
6 Subscribers,973.95
6 Subscribers,972.35
6 Subscribers,972.17
6 Subscribers,971.98
6 Subscribers,970.82
6 Subscribers,970.57
6 Subscribers,970.49
6 Subscribers,969.67
6 Subscribers,967.49
6 Subscribers,966.49
6 Subscribers,966.16
6 Subscribers,965.56
6 Subscribers,965.38
6 Subscribers,965.38
6 Subscribers,965.27
6 Subscribers,965.12
6 Subscribers,963.67
6 Subscribers,963.51
6 Subscribers,963.28
6 Subscribers,962.99
6 Subscribers,962.63
6 Subscribers,962.30
6 Subscribers,961.19
6 Subscribers,960.18
6 Subscribers,959.33
6 Subscribers,959.01
6 Subscribers,958.06
6 Subscribers,957.67
6 Subscribers,957.49
6 Subscribers,957.17
6 Subscribers,955.07
6 Subscribers,955.04
6 Subscribers,954.79
6 Subscribers,954.46
6 Subscribers,953.99
6 Subscribers,953.89
6 Subscribers,953.22
6 Subscribers,953.22
6 Subscribers,953.15
6 Subscribers,952.92
6 Subscribers,951.80
6 Subscribers,951.54
6 Subscribers,950.45
6 Subscribers,950.23
6 Subscribers,949.13
6 Subscribers,948.03
6 Subscribers,947.59
6 Subscribers,947.46
6 Subscribers,947.09
6 Subscribers,946.51
6 Subscribers,946.22
6 Subscribers,945.71
6 Subscribers,945.17
6 Subscribers,943.10
6 Subscribers,942.64
6 Subscribers,941.81
6 Subscribers,939.89
6 Subscribers,939.24
6 Subscribers,939.00
6 Subscribers,938.90
6 Subscribers,938.15
6 Subscribers,937.94
6 Subscribers,937.78
6 Subscribers,936.37
6 Subscribers,935.60
6 Subscribers,935.48
6 Subscribers,934.45
6 Subscribers,933.98
6 Subscribers,933.88
6 Subscribers,932.43
6 Subscribers,931.92
6 Subscribers,931.71
6 Subscribers,930.86
6 Subscribers,930.67
6 Subscribers,930.42
6 Subscribers,930.21
6 Subscribers,930.12
6 Subscribers,930.10
6 Subscribers,930.10
6 Subscribers,930.08
6 Subscribers,929.80
6 Subscribers,928.68
6 Subscribers,928.01
6 Subscribers,927.93
6 Subscribers,927.90
6 Subscribers,927.04
6 Subscribers,926.59
6 Subscribers,926.52
6 Subscribers,926.29
6 Subscribers,925.16
6 Subscribers,923.85
6 Subscribers,923.77
6 Subscribers,923.62
6 Subscribers,923.32
6 Subscribers,922.94
6 Subscribers,921.76
6 Subscribers,921.59
6 Subscribers,920.87
6 Subscribers,920.74
6 Subscribers,920.63
6 Subscribers,920.59
6 Subscribers,920.53
6 Subscribers,919.78
6 Subscribers,919.30
6 Subscribers,919.27
6 Subscribers,918.65
6 Subscribers,918.46
6 Subscribers,917.73
6 Subscribers,917.09
6 Subscribers,917.04
6 Subscribers,916.65
6 Subscribers,916.34
6 Subscribers,916.24
6 Subscribers,916.11
6 Subscribers,916.07
6 Subscribers,915.49
6 Subscribers,914.81
6 Subscribers,914.59
6 Subscribers,912.42
6 Subscribers,912.25
6 Subscribers,911.74
6 Subscribers,911.18
6 Subscribers,910.41
6 Subscribers,909.53
6 Subscribers,908.85
6 Subscribers,908.78
6 Subscribers,908.76
6 Subscribers,908.31
6 Subscribers,908.10
6 Subscribers,907.54
6 Subscribers,907.16
6 Subscribers,906.54
6 Subscribers,906.21
6 Subscribers,905.32
6 Subscribers,904.91
6 Subscribers,904.67
6 Subscribers,904.31
6 Subscribers,904.13
6 Subscribers,904.05
6 Subscribers,904.03
6 Subscribers,903.81
6 Subscribers,902.75
6 Subscribers,900.84
6 Subscribers,900.40
6 Subscribers,899.74
6 Subscribers,899.63
6 Subscribers,899.13
6 Subscribers,899.04
6 Subscribers,897.83
6 Subscribers,897.08
6 Subscribers,896.86
6 Subscribers,895.70
6 Subscribers,895.60
6 Subscribers,895.21
6 Subscribers,895.20
6 Subscribers,894.49
6 Subscribers,894.06
6 Subscribers,893.84
6 Subscribers,893.78
6 Subscribers,893.70
6 Subscribers,893.51
6 Subscribers,893.06
6 Subscribers,892.83
6 Subscribers,891.78
6 Subscribers,891.12
6 Subscribers,890.74
6 Subscribers,890.68
6 Subscribers,890.43
6 Subscribers,890.17
6 Subscribers,889.73
6 Subscribers,889.26
6 Subscribers,888.22
6 Subscribers,887.76
6 Subscribers,887.34
6 Subscribers,887.21
6 Subscribers,887.19
6 Subscribers,886.99
6 Subscribers,886.87
6 Subscribers,886.86
6 Subscribers,886.73
6 Subscribers,886.33
6 Subscribers,885.76
6 Subscribers,885.63
6 Subscribers,885.16
6 Subscribers,884.84
6 Subscribers,883.21
6 Subscribers,882.72
6 Subscribers,882.04
6 Subscribers,881.78
6 Subscribers,881.76
6 Subscribers,880.76
6 Subscribers,880.75
6 Subscribers,880.47
6 Subscribers,880.38
6 Subscribers,880.23
6 Subscribers,880.22
6 Subscribers,878.22
6 Subscribers,877.88
6 Subscribers,877.11
6 Subscribers,876.90
6 Subscribers,875.86
6 Subscribers,875.80
6 Subscribers,875.28
6 Subscribers,874.69
6 Subscribers,874.51
6 Subscribers,874.48
6 Subscribers,874.38
6 Subscribers,873.45
6 Subscribers,873.42
6 Subscribers,873.30
6 Subscribers,873.05
6 Subscribers,872.87
6 Subscribers,872.33
6 Subscribers,872.26
6 Subscribers,872.14
6 Subscribers,872.11
6 Subscribers,871.78
6 Subscribers,871.76
6 Subscribers,870.87
6 Subscribers,870.64
6 Subscribers,870.36
6 Subscribers,870.20
6 Subscribers,869.88
6 Subscribers,868.92
6 Subscribers,868.88
6 Subscribers,867.81
6 Subscribers,867.66
6 Subscribers,867.32
6 Subscribers,867.28
6 Subscribers,866.96
6 Subscribers,866.80
6 Subscribers,866.77
6 Subscribers,866.70
6 Subscribers,866.65
6 Subscribers,866.61
6 Subscribers,866.40
6 Subscribers,866.22
6 Subscribers,866.07
6 Subscribers,865.54
6 Subscribers,865.50
6 Subscribers,865.13
6 Subscribers,864.15
6 Subscribers,862.64
6 Subscribers,862.43
6 Subscribers,862.21
6 Subscribers,862.05
6 Subscribers,861.96
6 Subscribers,861.92
6 Subscribers,861.65
6 Subscribers,861.39
6 Subscribers,861.32
6 Subscribers,861.09
6 Subscribers,860.57
6 Subscribers,860.52
6 Subscribers,860.26
6 Subscribers,860.16
6 Subscribers,860.09
6 Subscribers,859.77
6 Subscribers,859.75
6 Subscribers,859.70
6 Subscribers,859.69
6 Subscribers,858.68
6 Subscribers,858.47
6 Subscribers,858.37
6 Subscribers,858.26
6 Subscribers,857.66
6 Subscribers,857.31
6 Subscribers,857.22
6 Subscribers,856.44
6 Subscribers,854.93
6 Subscribers,854.77
6 Subscribers,854.04
6 Subscribers,853.73
6 Subscribers,853.70
6 Subscribers,852.48
6 Subscribers,852.46
6 Subscribers,851.66
6 Subscribers,850.61
6 Subscribers,850.58
6 Subscribers,850.17
6 Subscribers,850.04
6 Subscribers,849.53
6 Subscribers,849.49
6 Subscribers,849.16
6 Subscribers,848.85
6 Subscribers,848.84
6 Subscribers,848.80
6 Subscribers,847.24
6 Subscribers,847.24
6 Subscribers,847.07
6 Subscribers,846.17
6 Subscribers,846.13
6 Subscribers,846.00
6 Subscribers,845.72
6 Subscribers,844.94
6 Subscribers,843.99
6 Subscribers,843.57
6 Subscribers,842.41
6 Subscribers,840.77
6 Subscribers,840.71
6 Subscribers,839.87
6 Subscribers,839.64
6 Subscribers,839.55
6 Subscribers,838.32
6 Subscribers,837.37
6 Subscribers,837.36
6 Subscribers,836.99
6 Subscribers,836.94
6 Subscribers,836.21
6 Subscribers,836.18
6 Subscribers,835.95
6 Subscribers,835.54
6 Subscribers,835.29
6 Subscribers,834.13
6 Subscribers,833.31
6 Subscribers,832.67
6 Subscribers,832.48
6 Subscribers,831.69
6 Subscribers,831.33
6 Subscribers,830.90
6 Subscribers,830.56
6 Subscribers,830.52
6 Subscribers,830.51
6 Subscribers,830.19
6 Subscribers,829.77
6 Subscribers,828.91
6 Subscribers,828.88
6 Subscribers,828.28
6 Subscribers,826.77
6 Subscribers,826.13
6 Subscribers,825.71
6 Subscribers,825.17
6 Subscribers,825.14
6 Subscribers,824.94
6 Subscribers,824.88
6 Subscribers,824.57
6 Subscribers,824.24
6 Subscribers,824.22
6 Subscribers,823.80
6 Subscribers,823.65
6 Subscribers,823.30
6 Subscribers,823.26
6 Subscribers,822.97
6 Subscribers,822.71
6 Subscribers,822.28
6 Subscribers,822.06
6 Subscribers,820.91
6 Subscribers,819.42
6 Subscribers,819.32
6 Subscribers,818.04
6 Subscribers,817.86
6 Subscribers,817.44
6 Subscribers,816.67
6 Subscribers,816.63
6 Subscribers,816.24
6 Subscribers,815.90
6 Subscribers,815.57
6 Subscribers,815.34
6 Subscribers,814.62
6 Subscribers,814.12
6 Subscribers,813.39
6 Subscribers,813.19
6 Subscribers,812.64
6 Subscribers,812.42
6 Subscribers,811.91
6 Subscribers,811.44
6 Subscribers,811.00
6 Subscribers,810.48
6 Subscribers,808.44
6 Subscribers,807.97
6 Subscribers,807.86
6 Subscribers,807.04
6 Subscribers,807.01
6 Subscribers,806.77
6 Subscribers,806.17
6 Subscribers,805.87
6 Subscribers,805.44
6 Subscribers,805.36
6 Subscribers,804.55
6 Subscribers,804.43
6 Subscribers,803.09
6 Subscribers,802.77
6 Subscribers,801.03
6 Subscribers,799.96
6 Subscribers,798.66
6 Subscribers,797.43
6 Subscribers,797.36
6 Subscribers,797.29
6 Subscribers,796.65
6 Subscribers,796.15
6 Subscribers,795.85
6 Subscribers,795.44
6 Subscribers,794.83
6 Subscribers,794.42
6 Subscribers,794.09
6 Subscribers,791.89
6 Subscribers,791.16
6 Subscribers,790.75
6 Subscribers,790.32
6 Subscribers,789.86
6 Subscribers,789.36
6 Subscribers,788.73
6 Subscribers,788.61
6 Subscribers,788.31
6 Subscribers,788.07
6 Subscribers,788.04
6 Subscribers,787.84
6 Subscribers,787.82
6 Subscribers,785.14
6 Subscribers,784.52
6 Subscribers,783.92
6 Subscribers,783.81
6 Subscribers,783.34
6 Subscribers,783.11
6 Subscribers,782.94
6 Subscribers,782.58
6 Subscribers,782.40
6 Subscribers,781.97
6 Subscribers,780.76
6 Subscribers,780.44
6 Subscribers,779.32
6 Subscribers,779.21
6 Subscribers,779.10
6 Subscribers,779.04
6 Subscribers,778.25
6 Subscribers,776.93
6 Subscribers,776.59
6 Subscribers,775.58
6 Subscribers,774.93
6 Subscribers,774.88
6 Subscribers,774.73
6 Subscribers,774.35
6 Subscribers,774.02
6 Subscribers,773.19
6 Subscribers,772.78
6 Subscribers,770.82
6 Subscribers,770.62
6 Subscribers,770.38
6 Subscribers,768.82
6 Subscribers,768.40
6 Subscribers,768.36
6 Subscribers,768.21
6 Subscribers,768.17
6 Subscribers,767.82
6 Subscribers,766.18
